title_id,full_title,title,place,dates,capture_date,capture_timestamp
1137,Port Phillip Gazette (Vic. : 1838 - 1845),Port Phillip Gazette,VIC,1838 - 1845,2017-08-05,20170805183230
1138,Port Phillip Gazette and Settler's Journal (Vic. : 1845 - 1850),Port Phillip Gazette and Settler's Journal,VIC,1845 - 1850,2017-08-05,20170805183230
1291,Commonwealth of Australia Gazette. Government Notices (National : 1987 - 2012),Commonwealth of Australia Gazette. Government Notices,NATIONAL,1987 - 2012,2017-09-20,20170920014345
1292,Commonwealth of Australia Gazette. Special (National : 1977 - 2012),Commonwealth of Australia Gazette. Special,NATIONAL,1977 - 2012,2017-09-20,20170920014345
1318,Auburn News and Granville Electorate Gazetteer (NSW : 1903 - 1905),Auburn News and Granville Electorate Gazetteer,NSW,1903 - 1905,2017-09-20,20170920014345
1320,Auburn and District News (NSW : 1929),Auburn and District News,NSW,1929,2017-09-20,20170920014345
1319,Auburn and Lidcombe Advance (NSW : 1925 - 1939),Auburn and Lidcombe Advance,NSW,1925 - 1939,2017-09-20,20170920014345
1321,"Express (Granville, NSW : 1933 - 1935)",Express,"Granville, NSW",1933 - 1935,2017-09-20,20170920014345
1317,Granville Independent and Parramatta Advertiser (NSW : 1900 - 1901),Granville Independent and Parramatta Advertiser,NSW,1900 - 1901,2017-09-20,20170920014345
1316,"Weekly Advance (Granville, NSW : 1892 - 1893)",Weekly Advance,"Granville, NSW",1892 - 1893,2017-09-20,20170920014345
1323,"Nasza droga (Adelaide, SA : 1952 - 1954)",Nasza droga,"Adelaide, SA",1952 - 1954,2017-09-20,20170920014345
1314,"Dowerin Guardian and Amery Line Advocate (Wyalkatchem, WA : 1927 - 1954)",Dowerin Guardian and Amery Line Advocate,"Wyalkatchem, WA",1927 - 1954,2017-09-20,20170920014345
1315,"Weekly Gazette (Goomalling, WA : 1924 - 1946)",Weekly Gazette,"Goomalling, WA",1924 - 1946,2017-09-20,20170920014345
1289,Australian Government Gazette. General (National : 1974 - 1977),Australian Government Gazette. General,NATIONAL,1974 - 1977,2017-10-22,20171022120752
1286,Australian Government Gazette. Special (National : 1974 - 1977),Australian Government Gazette. Special,NATIONAL,1974 - 1977,2017-10-22,20171022120752
1290,Commonwealth of Australia Gazette. General (National : 1977 - 1987),Commonwealth of Australia Gazette. General,NATIONAL,1977 - 1987,2017-10-22,20171022120752
1312,"Mount Barker and Denmark Record (Albany, WA : 1929 - 1949)",Mount Barker and Denmark Record,"Albany, WA",1929 - 1949,2017-10-22,20171022120752
1313,Mullewa Mail (WA : 1921 - 1947),Mullewa Mail,WA,1921 - 1947,2017-10-22,20171022120752
1288,Australian Government Gazette (National : 1973 - 1973),Australian Government Gazette,NATIONAL,1973 - 1973,2018-08-19,20180819083143
1355,Australian Government Gazette. Chemical (National : 2007 - 2011),Australian Government Gazette. Chemical,NATIONAL,2007 - 2011,2018-08-19,20180819083143
1308,Australian Government Gazette. Public Service (National : 1974 - 1977),Australian Government Gazette. Public Service,NATIONAL,1974 - 1977,2018-08-19,20180819083143
1345,Commonwealth Purchasing and Disposals Gazette (National : 1998 - 1999),Commonwealth Purchasing and Disposals Gazette,NATIONAL,1998 - 1999,2018-08-19,20180819083143
1363,Commonwealth of Australia Gazette. Agricultural and Veterinary Chemicals (National : 1994 - 2010),Commonwealth of Australia Gazette. Agricultural and Veterinary Chemicals,NATIONAL,1994 - 2010,2018-08-19,20180819083143
1360,Commonwealth of Australia Gazette. Australian Postal Commission Supplement (National : 1987 - 1989),Commonwealth of Australia Gazette. Australian Postal Commission Supplement,NATIONAL,1987 - 1989,2018-08-19,20180819083143
1361,Commonwealth of Australia Gazette. Australian Postal Corporation Supplement (National : 1989 - 1993),Commonwealth of Australia Gazette. Australian Postal Corporation Supplement,NATIONAL,1989 - 1993,2018-08-19,20180819083143
1350,Commonwealth of Australia Gazette. Australian Securities Commission (National : 1992 - 1998),Commonwealth of Australia Gazette. Australian Securities Commission,NATIONAL,1992 - 1998,2018-08-19,20180819083143
1351,Commonwealth of Australia Gazette. Australian Securities and Investments Commission (National : 1998 - 2001),Commonwealth of Australia Gazette. Australian Securities and Investments Commission,NATIONAL,1998 - 2001,2018-08-19,20180819083143
1356,Commonwealth of Australia Gazette. Australian Telecommunications Commission Supplement (National : 1987 - 1989),Commonwealth of Australia Gazette. Australian Telecommunications Commission Supplement,NATIONAL,1987 - 1989,2018-08-19,20180819083143
1357,Commonwealth of Australia Gazette. Australian Telecommunications Corporation Supplement (National : 1989 - 1992),Commonwealth of Australia Gazette. Australian Telecommunications Corporation Supplement,NATIONAL,1989 - 1992,2018-08-19,20180819083143
1358,Commonwealth of Australia Gazette. Australian and Overseas Telecommunications Corporation Supplement (National : 1992 - 1993),Commonwealth of Australia Gazette. Australian and Overseas Telecommunications Corporation Supplement,NATIONAL,1992 - 1993,2018-08-19,20180819083143
1343,Commonwealth of Australia Gazette. Business (National : 1987 - 2004),Commonwealth of Australia Gazette. Business,NATIONAL,1987 - 2004,2018-08-19,20180819083143
1353,Commonwealth of Australia Gazette. Chemical (National : 1990 - 2007),Commonwealth of Australia Gazette. Chemical,NATIONAL,1990 - 2007,2018-08-19,20180819083143
1364,"Commonwealth of Australia Gazette. Department of Education, Training and Youth Affairs (National : 2001 - 2004)","Commonwealth of Australia Gazette. Department of Education, Training and Youth Affairs",NATIONAL,2001 - 2004,2018-08-19,20180819083143
1327,Commonwealth of Australia Gazette. FOI (National : 1983 - 1987),Commonwealth of Australia Gazette. FOI,NATIONAL,1983 - 1987,2018-08-19,20180819083143
1326,Commonwealth of Australia Gazette. Public Service (National : 1977 - 2007),Commonwealth of Australia Gazette. Public Service,NATIONAL,1977 - 2007,2018-08-19,20180819083143
1328,Commonwealth of Australia Gazette. Purchasing and Disposals (National : 1985 - 1997),Commonwealth of Australia Gazette. Purchasing and Disposals,NATIONAL,1985 - 1997,2018-08-19,20180819083143
1352,Commonwealth of Australia Gazette. Tariff Concessions (National : 1983 - 2004),Commonwealth of Australia Gazette. Tariff Concessions,NATIONAL,1983 - 2004,2018-08-19,20180819083143
1359,Commonwealth of Australia Gazette. Telstra Corporation Limited Supplement (National : 1993 - 1997),Commonwealth of Australia Gazette. Telstra Corporation Limited Supplement,NATIONAL,1993 - 1997,2018-08-19,20180819083143
1362,Job Information Circular (National : 1993 - 1998),Job Information Circular,NATIONAL,1993 - 1998,2018-08-19,20180819083143
1344,Purchasing and Disposals Gazette (National : 1997 - 1998),Purchasing and Disposals Gazette,NATIONAL,1997 - 1998,2018-08-19,20180819083143
1101,Ariah Park News (NSW : 1923 - 1928),Ariah Park News,NSW,1923 - 1928,2018-08-19,20180819083143
1354,Burrangong Argus (NSW : 1864 - 1913),Burrangong Argus,NSW,1864 - 1913,2018-08-19,20180819083143
1368,"Cumberland Mercury (Parramatta, NSW : 1875 - 1895)",Cumberland Mercury,"Parramatta, NSW",1875 - 1895,2018-08-19,20180819083143
1134,"Daily Express (Wagga Wagga, NSW : 1919 - 1930)",Daily Express,"Wagga Wagga, NSW",1919 - 1930,2018-08-19,20180819083143
1342,"Daily Pictorial (Sydney, NSW : 1930 - 1931)",Daily Pictorial,"Sydney, NSW",1930 - 1931,2018-08-19,20180819083143
1297,"Daily Telegraph (Sydney, NSW : 1883 - 1930)",Daily Telegraph,"Sydney, NSW",1883 - 1930,2018-08-19,20180819083143
1347,"Daily Telegraph (Sydney, NSW : 1931 - 1954)",Daily Telegraph,"Sydney, NSW",1931 - 1954,2018-08-19,20180819083143
704,"Guang yi hua bao = The Chinese Australian Herald (Sydney, NSW : 1894 - 1923)",Guang yi hua bao = The Chinese Australian Herald,"Sydney, NSW",1894 - 1923,2018-08-19,20180819083143
423,"Leader (Orange, NSW : 1899 - 1939)",Leader,"Orange, NSW",1899 - 1939,2018-08-19,20180819083143
1348,Mosman Mail (NSW : 1898 - 1906),Mosman Mail,NSW,1898 - 1906,2018-08-19,20180819083143
431,Narrandera Argus and Riverina Advertiser (NSW : 1893 - 1953),Narrandera Argus and Riverina Advertiser,NSW,1893 - 1953,2018-08-19,20180819083143
1346,Sawtell Guardian (NSW : 1971 - 1975),Sawtell Guardian,NSW,1971 - 1975,2018-08-19,20180819083143
1392,"Spectator (Sydney, NSW : 1846)",Spectator,"Sydney, NSW",1846,2018-08-19,20180819083143
1393,"Spectator (Sydney, NSW : 1892)",Spectator,"Sydney, NSW",1892,2018-08-19,20180819083143
1184,"Tung Wah Times (Sydney, NSW : 1902 - 1936)",Tung Wah Times,"Sydney, NSW",1902 - 1936,2018-08-19,20180819083143
1349,Yass Courier (NSW : 1857 - 1929),Yass Courier,NSW,1857 - 1929,2018-08-19,20180819083143
1367,Yass Evening Tribune (NSW : 1899 - 1928),Yass Evening Tribune,NSW,1899 - 1928,2018-08-19,20180819083143
1366,Yass Tribune-Courier (NSW : 1929 - 1954),Yass Tribune-Courier,NSW,1929 - 1954,2018-08-19,20180819083143
1336,Adelaide Independent and Cabinet of Amusement (SA : 1841),Adelaide Independent and Cabinet of Amusement,SA,1841,2018-08-19,20180819083143
1332,"Australasian Sketcher (Adelaide,SA : 1874 - 1885)",Australasian Sketcher,"Adelaide,SA",1874 - 1885,2018-08-19,20180819083143
1337,Examiner (SA : 1853),Examiner,SA,1853,2018-08-19,20180819083143
1338,Free Press (SA : 1895),Free Press,SA,1895,2018-08-19,20180819083143
1335,Gawler Standard (SA : 1878 - 1885),Gawler Standard,SA,1878 - 1885,2018-08-19,20180819083143
1334,Gawler Times (SA : 1869 - 1873),Gawler Times,SA,1869 - 1873,2018-08-19,20180819083143
1340,Illustrated Adelaide Post (SA : 1867 - 1874),Illustrated Adelaide Post,SA,1867 - 1874,2018-08-19,20180819083143
1341,Northern Suburbs Weekly (SA : 1952 - 1954),Northern Suburbs Weekly,SA,1952 - 1954,2018-08-19,20180819083143
1333,Saturday Mail (SA : 1912 - 1917),Saturday Mail,SA,1912 - 1917,2018-08-19,20180819083143
1339,South Australian Free Press (SA : 1853 - 1854),South Australian Free Press,SA,1853 - 1854,2018-08-19,20180819083143
1329,South Australian Record (SA : 1837 - 1840),South Australian Record,SA,1837 - 1840,2018-08-19,20180819083143
1330,South Australian Record and Australasian Chronicle (SA : 1840),South Australian Record and Australasian Chronicle,SA,1840,2018-08-19,20180819083143
1331,South Australian Record and Australasian and South African Chronicle (SA : 1840 - 1841),South Australian Record and Australasian and South African Chronicle,SA,1840 - 1841,2018-08-19,20180819083143
1309,"Western Weekly News (Port Lincoln, SA : 1902-1904)",Western Weekly News,"Port Lincoln, SA",1902 - 1904,2018-08-19,20180819083143
232,Ballarat Courier (Vic. : 1869 - 1882; 1914 - 1918),Ballarat Courier,VIC,1869 - 1882; 1914 - 1918,2018-08-19,20180819083143
1325,"Evening Echo (Ballarat, Vic. : 1914 - 1918)",Evening Echo,"Ballarat, VIC",1914 - 1918,2018-08-19,20180819083143
1190,"Herald (Melbourne, Vic. : 1861 - 1954)",Herald,"Melbourne, VIC",1861 - 1954,2018-08-19,20180819083143
1324,Kyneton Observer (Vic. : 1856 - 1900),Kyneton Observer,VIC,1856 - 1900,2018-08-19,20180819083143
795,"Labor Call (Melbourne, Vic. : 1906 - 1953)",Labor Call,"Melbourne, VIC",1906 - 1953,2018-08-19,20180819083143
250,Lilydale Express (Vic. : 1886 - 1888; 1914 - 1918),Lilydale Express,VIC,1886 - 1888; 1914 - 1918,2018-08-19,20180819083143
1322,"Socialist (Melbourne, Vic. : 1906 - 1923)",Socialist,"Melbourne, VIC",1906 - 1923,2018-08-19,20180819083143
175,Albany Advertiser (WA : 1897 - 1954),Albany Advertiser,WA,1897 - 1954,2018-08-19,20180819083143
1383,"Chung Wah News (Perth, WA : 1981 - 1987)",Chung Wah News,"Perth, WA",1981 - 1987,2018-08-19,20180819083143
1385,"Der Australische Spiegel = The Australian Mirror (Perth, WA : 1952)",Der Australische Spiegel = The Australian Mirror,"Perth, WA",1952,2018-08-19,20180819083143
1384,"Echo : Polski Tygodnik Niezalezny (Perth, WA : 1950 - 1952)",Echo : Polski Tygodnik Niezalezny,"Perth, WA",1950 - 1952,2018-08-19,20180819083143
1387,"Eco Italiano (Perth, WA : 1958 - 1959)",Eco Italiano,"Perth, WA",1958 - 1959,2018-08-19,20180819083143
1389,"Hellenic Echo (Perth, WA : 1967 - 1968)",Hellenic Echo,"Perth, WA",1967 - 1968,2018-08-19,20180819083143
1378,"Il Canguro = The Kangaroo (Perth, WA : 1955 - 1957)",Il Canguro = The Kangaroo,"Perth, WA",1955 - 1957,2018-08-19,20180819083143
1386,"Japanese Perth Times (Subiaco, WA : 1989 - 1996)",Japanese Perth Times,"Subiaco, WA",1989 - 1996,2018-08-19,20180819083143
1388,"La Rondine (Perth, WA : 1969 - 1994)",La Rondine,"Perth, WA",1969 - 1994,2018-08-19,20180819083143
976,"Laverton and Beria Mercury (Laverton, WA : 1899 - 1921)",Laverton and Beria Mercury,"Laverton, WA",1899 - 1921,2018-08-19,20180819083143
1390,"Mediterranean Voice (Perth, WA : 1971 - 1972)",Mediterranean Voice,"Perth, WA",1971 - 1972,2018-08-19,20180819083143
815,Merredin Mercury and Central Districts Index (WA : 1912 - 1954),Merredin Mercury and Central Districts Index,WA,1912 - 1954,2018-08-19,20180819083143
254,"Northern Times (Carnarvon, WA : 1905 - 1954)",Northern Times,"Carnarvon, WA",1905 - 1954,2018-08-19,20180819083143
1090,Pingelly-Brookton Leader (WA : 1925 - 1954),Pingelly-Brookton Leader,WA,1925 - 1954,2018-08-19,20180819083143
1310,"Red Star (Perth, WA : 1932 - 1936)",Red Star,"Perth, WA",1932 - 1936,2018-08-19,20180819083143
1380,"Stampa Italiana = The Italian Press (Perth, WA : 1931 - 1932)",Stampa Italiana = The Italian Press,"Perth, WA",1931 - 1932,2018-08-19,20180819083143
1379,"Sunday Times Edizione Italiana (Perth, WA : 1958 - 1959)",Sunday Times Edizione Italiana,"Perth, WA",1958 - 1959,2018-08-19,20180819083143
1382,"Vesnik (Perth, WA : 1975 - 1994)",Vesnik,"Perth, WA",1975 - 1994,2018-08-19,20180819083143
1381,"Voice of Freedom = Elefthera Phoni (Perth, WA : 1956 - 1957)",Voice of Freedom = Elefthera Phoni,"Perth, WA",1956 - 1957,2018-08-19,20180819083143
1311,"Workers Star (Perth, WA : 1936 - 1951)",Workers Star,"Perth, WA",1936 - 1951,2018-08-19,20180819083143
1372,Papua New Guinea Government Gazette (1971 - 1975),Papua New Guinea Government Gazette,,1971 - 1975,2018-08-19,20180819083143
1376,Papua New Guinea Post-Courier (Port Moresby : 1969 - 1981),Papua New Guinea Post-Courier,Port MORESBY,1969 - 1981,2018-08-19,20180819083143
1369,Territory of Papua Government Gazette (Papua New Guinea : 1906 - 1942),Territory of Papua Government Gazette,Papua New GUINEA,1906 - 1942,2018-08-19,20180819083143
1371,Territory of Papua and New Guinea Government Gazette (1949 - 1971),Territory of Papua and New Guinea Government Gazette,,1949 - 1971,2018-08-19,20180819083143
1370,Territory of Papua-New Guinea Government Gazette (1945 - 1949),Territory of Papua-New Guinea Government Gazette,,1945 - 1949,2018-08-19,20180819083143
1391,Tribune (Philippines : 1932 - 1945),Tribune,PHILIPPINES,1932 - 1945,2018-08-19,20180819083143
1298,Moreton Mail (Qld. : 1886 - 1899),Moreton Mail,QLD,1886 - 1899,2018-09-19,20180919115311
565,"Great Southern Advocate (Korumburra, Vic. : 1889 - 1926)",Great Southern Advocate,"Korumburra, VIC",1889 - 1926,2018-09-19,20180919115311
317,Maryborough and Dunolly Advertiser (Vic. : 1857 - 1867 ; 1914 - 1918),Maryborough and Dunolly Advertiser,VIC,1857 - 1867 ; 1914 - 1918,2018-09-19,20180919115311
1184,"Tung Wah Times (Sydney, NSW : 1901 - 1936)",Tung Wah Times,"Sydney, NSW",1901 - 1936,2018-10-15,20181015070113
565,"Great Southern Advocate (Korumburra, Vic. : 1889 - 1918, 1927-1933)",Great Southern Advocate,"Korumburra, VIC","1889 - 1918, 1927 - 1933",2018-10-15,20181015070113
976,"Laverton and Beria Mercury (Laverton, WA : 1899 - 1919)",Laverton and Beria Mercury,"Laverton, WA",1899 - 1919,2018-10-15,20181015070113
815,Merredin Mercury and Central Districts Index (WA : 1912 - 1921),Merredin Mercury and Central Districts Index,WA,1912 - 1921,2018-10-15,20181015070113
1426,"Wheatbelt Tribune and Koorda Record (Wyalkatchem, WA : 1940 - 1954)",Wheatbelt Tribune and Koorda Record,"Wyalkatchem, WA",1940 - 1954,2018-10-15,20181015070113
1377,Guinea Gold (Papua New Guinea : 1942 - 1945),Guinea Gold,Papua New GUINEA,1942 - 1945,2018-10-15,20181015070113
1375,"Papuan Courier (Port Moresby, Papua New Guinea : 1917 - 1942)",Papuan Courier,"Port Moresby, Papua New GUINEA",1917 - 1942,2018-10-15,20181015070113
1373,"Papuan Times (Kwato, Papua New Guinea : 1951 - 1954)",Papuan Times,"Kwato, Papua New GUINEA",1951 - 1954,2018-10-15,20181015070113
1461,"Bent's News and New South Wales Advertiser (Sydney, NSW : 1839)",Bent's News and New South Wales Advertiser,"Sydney, NSW",1839,2018-11-28,20181128142559
1469,"Daily News and Evening Chronicle (Sydney, NSW : 1848)",Daily News and Evening Chronicle,"Sydney, NSW",1848,2018-11-28,20181128142559
1470,"Gleaner (Sydney, NSW : 1827)",Gleaner,"Sydney, NSW",1827,2018-11-28,20181128142559
431,Narandera Argus and Riverina Advertiser (NSW : 1893 - 1953,Narandera Argus and Riverina Advertiser (NSW : 1893 - 1953,,,2018-11-28,20181128142559
1476,New South Wales Police Gazette and Weekly Record of Crime (Sydney : 1862 - 1930),New South Wales Police Gazette and Weekly Record of Crime,SYDNEY,1862 - 1930,2018-11-28,20181128142559
1471,"People's Advocate and New South Wales Vindicator (Sydney, NSW : 1848-1856)",People's Advocate and New South Wales Vindicator,"Sydney, NSW",1848 - 1856,2018-11-28,20181128142559
1346,Sawtell Guardian (NSW : 1970 - 1975),Sawtell Guardian,NSW,1970 - 1975,2018-11-28,20181128142559
1463,Sydney Journal and Daily Advertiser (NSW : 1847),Sydney Journal and Daily Advertiser,NSW,1847,2018-11-28,20181128142559
1473,Sydney Standard and Colonial Advocate (NSW : 1839),Sydney Standard and Colonial Advocate,NSW,1839,2018-11-28,20181128142559
1298,"Moreton Mail (Qld. : 1886 - 1899, 1930 - 1935)",Moreton Mail,QLD,"1886 - 1899, 1930 - 1935",2018-11-28,20181128142559
1479,"Messenger (Port Adelaide, SA : 1951 - 1954)",Messenger,"Port Adelaide, SA",1951 - 1954,2018-11-28,20181128142559
1478,Port Augusta and Stirling Illustrated News (SA : 1901),Port Augusta and Stirling Illustrated News,SA,1901,2018-11-28,20181128142559
1477,"Portonian (Port Adelaide, SA : 1871 - 1873)",Portonian,"Port Adelaide, SA",1871 - 1873,2018-11-28,20181128142559
1430,Albany Despatch (WA : 1919 - 1927),Albany Despatch,WA,1919 - 1927,2018-11-28,20181128142559
1400,Bulong Bulletin and Mining Register (WA : 1897 - 1898),Bulong Bulletin and Mining Register,WA,1897 - 1898,2018-11-28,20181128142559
1404,Coolgardie Pioneer (WA : 1895 - 1901),Coolgardie Pioneer,WA,1895 - 1901,2018-11-28,20181128142559
1408,Day Dawn Chronicle (WA : 1902 - 1909),Day Dawn Chronicle,WA,1902 - 1909,2018-11-28,20181128142559
1415,Geraldton Guardian (WA : 1951 - 1954),Geraldton Guardian,WA,1951 - 1954,2018-11-28,20181128142559
1419,Harvey Murray Times (WA : 1931 - 1954),Harvey Murray Times,WA,1931 - 1954,2018-11-28,20181128142559
1420,"Hedland Advocate (Port Hedland, WA : 1906 - 1912)",Hedland Advocate,"Port Hedland, WA",1906 - 1912,2018-11-28,20181128142559
1421,"Herald (Coolgardie, WA : 1899 - 1901)",Herald,"Coolgardie, WA",1899 - 1901,2018-11-28,20181128142559
1428,"Irwin Index (Mingenew, WA : 1926 - 1956)",Irwin Index,"Mingenew, WA",1926 - 1956,2018-11-28,20181128142559
1454,Kookynie Press (WA : 1903 - 1911),Kookynie Press,WA,1903 - 1911,2018-11-28,20181128142559
1452,Manjimup Mail and Jardee-Pemberton-Northcliffe Press (WA : 1927 - 1950),Manjimup Mail and Jardee-Pemberton-Northcliffe Press,WA,1927 - 1950,2018-11-28,20181128142559
1451,"Midlands Advocate (Perth, WA : 1930 - 1954)",Midlands Advocate,"Perth, WA",1930 - 1954,2018-11-28,20181128142559
1450,"Morgans Courier (Mount Morgan, WA : 1904 - 1911)",Morgans Courier,"Mount Morgan, WA",1904 - 1911,2018-11-28,20181128142559
1445,Narrogin Advocate and Southern Districts Courier (WA : 1904 - 1906),Narrogin Advocate and Southern Districts Courier,WA,1904 - 1906,2018-11-28,20181128142559
1444,Newcastle Herald and Toodyay District Chronicle (WA : 1902 - 1912),Newcastle Herald and Toodyay District Chronicle,WA,1902 - 1912,2018-11-28,20181128142559
1443,"North-Eastern Wheatbelt Tribune (Wyalkatchem, WA : 1926 - 1940)",North-Eastern Wheatbelt Tribune,"Wyalkatchem, WA",1926 - 1940,2018-11-28,20181128142559
1435,"Western Australian Goldfields Courier (Coolgardie, WA : 1894 - 1898)",Western Australian Goldfields Courier,"Coolgardie, WA",1894 - 1898,2018-11-28,20181128142559
1374,"Papuan Times (Port Moresby, Papua New Guinea : 1911 - 1916)",Papuan Times,"Port Moresby, Papua New GUINEA",1911 - 1916,2018-11-28,20181128142559
436,Albury Banner and Wodonga Express (NSW : 1881 - 1895),Albury Banner and Wodonga Express,NSW,1881 - 1895,2019-03-22,20190322093705
1465,"Alfred (Sydney, NSW : 1835)",Alfred,"Sydney, NSW",1835,2019-03-22,20190322093705
1466,"Australian Sportsman (Sydney, NSW : 1848)",Australian Sportsman,"Sydney, NSW",1848,2019-03-22,20190322093705
1467,"Citizen (Sydney, NSW : 1846 - 1847)",Citizen,"Sydney, NSW",1846 - 1847,2019-03-22,20190322093705
1468,"Currency Lad (Sydney, NSW : 1832-1833)",Currency Lad,"Sydney, NSW",1832 - 1833,2019-03-22,20190322093705
1462,"Hill's Life in New South Wales (Sydney, NSW : 1832)",Hill's Life in New South Wales,"Sydney, NSW",1832,2019-03-22,20190322093705
280,"Meie Kodu = Our Home (Sydney, NSW : 1949 - 1956)",Meie Kodu = Our Home,"Sydney, NSW",1949 - 1956,2019-03-22,20190322093705
1480,"Mosman, Neutral and Middle Harbour Resident (NSW : 1904 - 1907, 1919)","Mosman, Neutral and Middle Harbour Resident",NSW,"1904 - 1907, 1919",2019-03-22,20190322093705
1476,New South Wales Police Gazette and Weekly Record of Crime (Sydney : 1860 - 1930),New South Wales Police Gazette and Weekly Record of Crime,SYDNEY,1860 - 1930,2019-03-22,20190322093705
1472,Sydney Daily Advertiser (NSW : 1848),Sydney Daily Advertiser,NSW,1848,2019-03-22,20190322093705
1464,Sydney Punch (NSW : 1864 - 1888),Sydney Punch,NSW,1864 - 1888,2019-03-22,20190322093705
1474,Sydney Times (NSW : 1834-1838),Sydney Times,NSW,1834 - 1838,2019-03-22,20190322093705
1475,Sydney Weekly Transcript (NSW : 1846),Sydney Weekly Transcript,NSW,1846,2019-03-22,20190322093705
1490,"Weekly Observer (Sydney, NSW : 1833)",Weekly Observer,"Sydney, NSW",1833,2019-03-22,20190322093705
1349,Yass Courier (NSW : 1902 - 1929),Yass Courier,NSW,1902 - 1929,2019-03-22,20190322093705
1482,Toowoomba Chronicle (Qld. : 1917 - 1922),Toowoomba Chronicle,QLD,1917 - 1922,2019-03-22,20190322093705
1481,Toowoomba Chronicle and Darling Downs Gazette (Qld. : 1922 - 1933),Toowoomba Chronicle and Darling Downs Gazette,QLD,1922 - 1933,2019-03-22,20190322093705
1484,"Egotist (Adelaide, SA : 1839 - 1854)",Egotist,"Adelaide, SA",1839 - 1854,2019-03-22,20190322093705
1341,Northern Suburbs Weekly (SA : 1952 - 1961),Northern Suburbs Weekly,SA,1952 - 1961,2019-03-22,20190322093705
1485,Port Lincoln Herald (SA : 1839 - 1840),Port Lincoln Herald,SA,1839 - 1840,2019-03-22,20190322093705
1486,"Tribune (SA edition, published in Sydney : 1951 - 1964)",Tribune,"SA edition, published in SYDNEY",1951 - 1964,2019-03-22,20190322093705
1487,Western People and Tumby Bay Times (SA : 1912),Western People and Tumby Bay Times,SA,1912,2019-03-22,20190322093705
232,Ballarat Courier (Vic. : 1869 - 1883; 1914 - 1918),Ballarat Courier,VIC,1869 - 1883; 1914 - 1918,2019-03-22,20190322093705
717,Benalla Standard (Vic. : 1901 - 1931),Benalla Standard,VIC,1901 - 1931,2019-03-22,20190322093705
1483,Elmore Standard (Vic. : 1882 - 1905),Elmore Standard,VIC,1882 - 1905,2019-03-22,20190322093705
319,"Leader (Melbourne, Vic. : 1862 - 1918, 1935)",Leader,"Melbourne, VIC","1862 - 1918, 1935",2019-03-22,20190322093705
250,Lilydale Express (Vic. : 1886 - 1897 ; 1914 - 1918),Lilydale Express,VIC,1886 - 1897 ; 1914 - 1918,2019-03-22,20190322093705
332,Melton Express (Vic. : 1915 - 1943),Melton Express,VIC,1915 - 1943,2019-03-22,20190322093705
305,"Ouyen Mail (Vic. : 1915 - 1918, 1931 - 1941)",Ouyen Mail,VIC,"1915 - 1918, 1931 - 1941",2019-03-22,20190322093705
599,Richmond Australian (Vic. : 1912 - 1916),Richmond Australian,VIC,1912 - 1916,2019-03-22,20190322093705
310,Richmond Guardian (Vic. : 1907 - 1918),Richmond Guardian,VIC,1907 - 1918,2019-03-22,20190322093705
383,"Telegraph, St Kilda, Prahran and South Yarra Guardian (Vic. : 1864 - 1888)","Telegraph, St Kilda, Prahran and South Yarra Guardian",VIC,1864 - 1888,2019-03-22,20190322093705
1394,Avon Argus and Cunderdin-Meckering-Tammin Mail (WA : 1925 - 1954),Avon Argus and Cunderdin-Meckering-Tammin Mail,WA,1925 - 1954,2019-03-22,20190322093705
1395,Ballidu-Wongan Budget (WA : 1927 - 1941),Ballidu-Wongan Budget,WA,1927 - 1941,2019-03-22,20190322093705
1396,Blackwood Chronicle and South-West Mining News (WA : 1904 - 1907),Blackwood Chronicle and South-West Mining News,WA,1904 - 1907,2019-03-22,20190322093705
1398,Bridgetown Advocate (WA : 1938 - 1950),Bridgetown Advocate,WA,1938 - 1950,2019-03-22,20190322093705
1413,"Farmers Observer (Narembeen, WA : 1933 - 1935)",Farmers Observer,"Narembeen, WA",1933 - 1935,2019-03-22,20190322093705
1414,Geraldton Advertiser (WA : 1893 - 1905),Geraldton Advertiser,WA,1893 - 1905,2019-03-22,20190322093705
1415,Geraldton Guardian (WA : 1950 - 1954),Geraldton Guardian,WA,1950 - 1954,2019-03-22,20190322093705
1422,Lake Grace Newdegate Cultivator and Dumbleyung and Kukerin Producer (WA : 1925 - 1930),Lake Grace Newdegate Cultivator and Dumbleyung and Kukerin Producer,WA,1925 - 1930,2019-03-22,20190322093705
1448,Mount Morgans Mercury (WA : 1906 - 1909),Mount Morgans Mercury,WA,1906 - 1909,2019-03-22,20190322093705
1447,Mount Morgans Miner (WA : 1901 - 1903),Mount Morgans Miner,WA,1901 - 1903,2019-03-22,20190322093705
1446,Narembeen Observer (WA : 1928 - 1933),Narembeen Observer,WA,1928 - 1933,2019-03-22,20190322093705
1439,"South Western Times (Bunbury, WA : 1932 - 1954)",South Western Times,"Bunbury, WA",1932 - 1954,2019-03-22,20190322093705
1438,"South Western Tribune (Bunbury, WA : 1930 - 1932)",South Western Tribune,"Bunbury, WA",1930 - 1932,2019-03-22,20190322093705
1434,Wiluna Chronicle and East Murchison Advocate (WA : 1924 - 1931),Wiluna Chronicle and East Murchison Advocate,WA,1924 - 1931,2019-03-22,20190322093705
1425,Wongan-Ballidu Budget (WA : 1941 - 1954),Wongan-Ballidu Budget,WA,1941 - 1954,2019-03-22,20190322093705
